model,split,date,n_points,calendar_n_eval,calendar_violations,calendar_rate,calendar_severity,monotonicity_n_eval,monotonicity_violations,monotonicity_rate,monotonicity_severity,convexity_n_eval,convexity_violations,convexity_rate,convexity_severity,mean_instability,risk_flag_rate
conditional_surface,train,2008-01-18,1361,1230,186,0.15121951219512195,0.056383907079784634,1349,0,0.0,0.0,1337,0,0.0,0.0,0.0033835466494606873,0.2733284349742836
conditional_surface,train,2008-01-22,1627,1496,189,0.12633689839572193,0.0493729840457063,1615,1,0.0006191950464396285,2.107406881080334e-09,1603,0,0.0,0.0,0.0022072612001644465,0.23355869698832207
conditional_surface,train,2008-01-23,1703,1572,67,0.04262086513994911,0.004929362713072814,1689,1,0.0005920663114268798,1.540242641903991e-09,1675,0,0.0,0.0,0.00177531543853865,0.07868467410452143
conditional_surface,train,2008-01-24,1693,1562,58,0.03713188220230474,0.0051363068376066474,1679,0,0.0,0.0,1665,0,0.0,0.0,0.0018690066213065094,0.06733608978145304
conditional_surface,train,2008-01-25,1694,1563,127,0.08125399872040946,0.012392218093810442,1680,0,0.0,0.0,1666,0,0.0,0.0,0.0019552060717198797,0.14817001180637543
conditional_surface,train,2008-01-28,1689,1558,132,0.08472400513478819,0.016198516453978205,1675,0,0.0,0.0,1661,0,0.0,0.0,0.0017621057337496682,0.15452930728241562
conditional_surface,train,2008-01-29,1685,1554,140,0.09009009009009009,0.026737410667695555,1671,0,0.0,0.0,1657,0,0.0,0.0,0.001956368067238441,0.1626112759643917
conditional_surface,train,2008-01-30,1683,1552,170,0.1095360824742268,0.04195031797554872,1669,0,0.0,0.0,1655,0,0.0,0.0,0.001818283316401258,0.1984551396316102
conditional_surface,train,2008-01-31,1651,1520,21,0.01381578947368421,0.00012965038874262818,1637,0,0.0,0.0,1623,0,0.0,0.0,0.0015840527379943372,0.025439127801332527
conditional_surface,train,2008-02-01,1668,1537,74,0.048145738451528954,0.005917980816764119,1654,0,0.0,0.0,1640,0,0.0,0.0,0.001789671416120663,0.08752997601918465
conditional_surface,train,2008-02-04,1668,1537,143,0.09303838646714378,0.029355438396043623,1654,0,0.0,0.0,1640,0,0.0,0.0,0.0018082632474657168,0.16786570743405277
conditional_surface,train,2008-02-05,1676,1545,202,0.1307443365695793,0.06938603610845892,1662,0,0.0,0.0,1648,0,0.0,0.0,0.002274917344106278,0.23687350835322196
conditional_surface,train,2008-02-06,1671,1540,228,0.14805194805194805,0.05631863223030513,1657,0,0.0,0.0,1643,0,0.0,0.0,0.0021549667300619635,0.2704967085577499
conditional_surface,train,2008-02-07,1664,1533,160,0.10437051532941943,0.05904082818516628,1650,5,0.0030303030303030303,2.3051249711114483e-08,1636,0,0.0,0.0,0.0027690834172567577,0.19290865384615385
conditional_surface,train,2008-02-08,1638,1507,157,0.1041804910418049,0.03230195486466288,1624,0,0.0,0.0,1610,0,0.0,0.0,0.0021160687524159403,0.18742368742368742
