pc_idx,raw_dim_idx,loading
22,34,0.11798208048442282
22,35,-0.11919158381615147
22,36,0.10557534573183507
22,37,0.06953520745002392
22,39,0.248763788464191
22,41,-0.1703522402945146
22,43,0.13731378760694912
22,45,-0.18401096637591932
22,46,-0.058175832947136547
22,50,-0.15642715756718195
22,52,0.21411688918506286
22,53,0.15713539776186436
22,54,-0.13223318907093226
22,58,-0.14355614263463085
22,61,-0.12053780161646555
22,62,-0.10474929259805203
22,63,0.06829237266065093
23,1,0.18922205306277678
23,2,-0.06666423573316911
23,5,-0.13544019010143935
23,6,-0.22299027780396366
23,7,0.09043271053147843
23,8,-0.058733157953024556
23,9,0.1373532068025085
23,10,-0.07831636590634398
23,12,-0.15191272773694206
23,14,0.2114959390276613
23,15,0.09023643100045681
23,18,-0.08724731030738508
23,22,-0.3184539674437667
23,23,-0.17353932574169298
23,24,-0.0710142732598527
23,27,0.1872807483408183
23,28,-0.23792822140332412
23,30,0.1778289381682333
23,31,0.10099334394389137
23,32,-0.1846034288748758
23,33,-0.09109821418306521
23,34,0.12436591489468131
23,35,0.13287966393186748
23,37,0.2600980942584659
23,39,0.06339737184544665
23,40,0.1682544888514732
23,42,-0.12093811788319814
23,44,-0.18670464151833682
23,45,0.056363054895063
23,46,0.05540618886872826
23,47,0.06672274920577834
23,48,0.05931103024857669
23,49,0.07586633470964217
23,50,-0.050589796256311215
23,51,-0.31862755536759924
23,52,-0.1896745441123075
23,53,-0.16986889162099114
23,55,-0.10711672043820619
23,56,-0.07633284214424656
23,57,0.05458106635569719
23,60,-0.07231672344923878
23,61,0.1840675701571137
24,0,0.07274591525816118
24,1,-0.11524049483034485
24,2,-0.060806448583039595
24,4,-0.20752327615975324
24,5,0.07762313225735924
24,6,-0.20241416979781607
24,7,0.1603602260455778
24,8,-0.22326598769646835
24,9,-0.10512832837829257
24,10,0.11391126532743898
24,15,0.12942421839584645
24,16,-0.054434836531656414
24,17,-0.16130835056394194
24,19,0.11469823275263097
24,20,0.1564335454371973
24,21,0.06591270554649525
24,24,-0.25595137168439946
24,27,-0.14672180243784833
24,28,-0.09803864092769922
24,31,-0.30767695059107725
24,35,0.07370689875638423
24,37,-0.12634168899713447
24,39,-0.22555840066897936
24,40,-0.09669828035163298
24,41,-0.05806307925585071
24,42,0.2700601765334665
24,43,0.09942408996779778
24,47,-0.11878878764046043
24,48,0.11140106507651444
24,49,-0.14385213210639688
24,51,-0.2050053160477919
24,52,-0.133690599632893
24,53,-0.12370144488832058
24,54,0.11754208444337422
24,55,0.13285315445226364
24,56,-0.13559083450581033
24,57,-0.08169118137761251
24,58,0.2501900335956682
24,59,-0.15536773053692268
24,61,-0.1827565883905035
24,62,-0.07795536931550899
24,63,0.14603547821238316
25,0,-0.06215079587298126
25,2,-0.17540631881929578
25,3,0.07028336541626033
25,4,-0.16297045882928904
25,7,-0.08058195801722068
25,8,0.21648965780523724
25,11,0.11583236759715596
25,13,0.2676129372608153
25,14,0.12472206851027773
25,17,-0.1839306753742584
25,18,-0.07929904868544654
25,19,-0.1260182410711176
25,20,0.11163929316458823
25,21,-0.1534676019321865
25,22,-0.06775944509516699
25,23,0.22478193818711845
25,26,-0.13908376662750846
25,30,-0.15861564840217218
25,31,0.08739111253772291
25,32,-0.08367825246510685
25,33,0.17999349886084623
25,34,0.29174399117649835
25,36,0.23455168789094827
25,38,0.23570381393375914
25,39,0.12975471488121496
25,40,-0.26644446904588703
25,43,0.14794761851437332
25,45,-0.10182140157425211
25,46,0.06731912504389545
25,49,-0.18769880419745538
25,50,0.12605598159095688
25,51,-0.11606243429763113
25,52,-0.13514671085515856
25,53,0.15346421908969754
25,54,-0.2326259685554068
25,55,-0.11956337835311542
25,56,0.08013111191949543
25,59,-0.1249890225269146
25,63,0.05796523667693912
26,3,-0.0728946673718359
26,4,0.17287898248073236
26,5,-0.13165782195961337
26,8,0.15628790653495472
26,9,-0.11913872632339942
26,10,-0.07642228984388223
26,12,0.0556814758891213
26,13,-0.08934470355339234
26,14,0.241644582604313
26,15,-0.055721125997677146
26,16,-0.1595594042721073
26,17,0.07818095003073858
26,18,0.10048776529627351
26,21,-0.12131298777016603
26,23,0.2438910684632595
26,25,0.13996803255231138
26,26,-0.14151007870536292
26,28,-0.13235684599786476
26,30,-0.14097705899475638
26,31,-0.35187168853603934
26,33,-0.20493549857480398
26,36,0.09498605847635358
26,37,0.06562553626307524
26,38,-0.18620207262551708
26,39,-0.2223733928071311
26,41,0.11260519554443355
26,42,-0.13954467593782577
26,43,0.10821065922809746
26,44,-0.06528810215019842
26,47,-0.10228212620753116
26,48,0.12432735822013699
26,49,-0.05935167049769571
26,50,-0.0947594951051148
26,52,0.166423605540912
26,53,0.17279790269045442
26,57,0.2178827284514354
26,58,-0.06644292407537086
26,59,-0.15230639535579682
26,60,-0.06357913532810233
26,61,0.21705508648051236
26,62,-0.25692399770425217
26,63,-0.15408615572063364
27,0,0.050673447976390236
27,2,-0.20827504174091546
27,3,0.19528144027670258
27,4,-0.1134020093733455
27,5,-0.0664434845394318
27,6,-0.09686728181252763
27,8,0.1356341491655769
27,9,0.4020900662741803
27,11,-0.14276799253474015
27,12,-0.08331173926496957
27,13,-0.05295326711962163
27,15,0.07484146989245083
27,16,-0.19319783926226972
27,19,0.12776191795170522
27,20,0.059430676145846226
27,21,-0.06572963497432578
27,22,0.21383704752934588
27,23,0.17490471613375613
27,26,0.2124156136308865
27,28,0.08619952785527336
27,29,-0.20927560826527636
27,32,-0.1694512936069584
27,33,-0.06566754219340437
27,34,-0.14775072507193196
27,36,-0.056783796586169055
27,38,0.26945384729450406
27,39,-0.07025315502350435
27,40,0.19332988440808146
27,41,0.09558730998573284
27,44,0.0778393925627976
27,45,-0.1928834075839544
27,46,0.050395600538315946
27,47,-0.07501142023791299
27,48,-0.10174391273061155
27,50,0.13256735255299243
27,51,-0.16286227206302595
27,52,0.10875790231332874
27,54,0.10005947669050158
27,55,0.14883020865466656
27,56,0.16628813175573284
27,58,-0.13453829314666868
27,60,-0.12641247397011054
27,61,0.1366606766913148
27,62,-0.09598623940856475
28,0,-0.25853669070746405
28,1,-0.15983283744473892
28,2,-0.1641822962387086
28,3,-0.06997878791184489
28,5,0.12082058675734303
28,7,0.1527403133881996
28,8,-0.15235821030320848
28,10,-0.1645490668435819
28,11,0.0958841265749596
28,13,-0.23449637955793529
28,15,-0.2293840121083407
28,19,0.15915279634980437
28,20,0.196386326873507
28,21,-0.12044146828509603
28,22,0.1483590589990339
28,23,0.1710365497785446
28,24,0.13839873566376595
28,25,-0.18035599703049077
28,28,-0.18397631329075456
28,31,0.068929071390406
28,33,-0.13128301217388583
28,34,-0.13574085028643615
28,35,-0.12070122333702243
28,36,-0.15617879687178193
28,37,-0.0695974952184137
28,38,0.07923635658278866
28,39,0.27065597610441866
28,40,-0.06431346318449097
28,41,-0.07872415645020445
28,44,-0.24461032168507116
28,45,0.061920714308524034
28,47,0.13136786109541995
28,49,-0.16335939538229519
28,50,-0.07419487454780899
28,52,-0.1120129689595109
28,54,0.16991994372124586
28,55,-0.056209902892607536
28,56,-0.14757132633776004
28,57,0.14960855365749026
28,58,-0.09354789340182437
28,59,0.0896493980549008
28,60,-0.06286584610251947
28,61,0.08385795317400739
28,62,-0.051886054570893674
28,63,0.1671808455186259
29,1,0.05948064468728599
29,2,-0.25280711992247384
29,4,0.12512028295057104
29,5,0.12658373679348858
29,7,0.09423871676881698
29,8,0.12893352663771418
29,9,-0.05675068649588713
29,10,-0.16766897101004768
29,11,-0.13948650663654094
29,12,0.10610047500593311
29,13,-0.14330589162700128
29,16,0.12674437234212152
29,17,-0.22159938845056362
29,18,0.10088769831218083
29,19,-0.059901241079909726
29,20,-0.11089098110670337
29,22,-0.15017496831632637
29,23,-0.22094759047171386
29,24,0.12381134431289753
29,25,-0.23041720081743022
29,26,0.11677661170829602
29,27,0.12043196020973485
29,28,0.11209366287136552
29,29,-0.13210947237487608
29,31,-0.21036752808616294
29,32,-0.1933108154722053
29,33,0.053792008706608385
29,35,0.12620478077789266
29,36,0.11462176937961087
29,37,-0.18787681522495578
29,38,-0.18577891033127458
29,40,-0.19802882200867583
29,41,0.056798736722430326
29,42,-0.13403479113619562
29,43,-0.10131573452539934
29,46,0.0841124915448736
29,48,-0.2288803900034343
29,50,-0.18589987621473017
29,51,-0.14184415262080186
29,52,0.08202608203373978
29,55,0.08734214741500926
29,56,0.07837759262644171
29,57,-0.18477590139937422
29,60,0.08520176027905264
29,62,-0.23685742251891695
30,0,0.18977225901161296
30,2,0.09093570921346883
30,4,0.09293882152911934
30,5,0.08140905923929781
30,6,-0.05427815436980818
30,7,-0.0955528446334098
30,8,-0.2588048331065462
30,9,0.17526056917024402
30,10,-0.08466741580112151
30,11,0.08269943467998195
30,13,-0.06653169101686301
30,15,0.07389691113544908
30,17,-0.05849197334853773
30,18,0.07533057878190781
30,19,-0.1561327430535375
30,20,0.058698894160360865
30,21,-0.10419726062816964
30,22,-0.12200974752966898
30,23,0.16120917021712955
30,24,-0.2061159921818509
30,25,-0.3437972674614063
30,27,-0.214981482299146
30,28,-0.08371385034377976
30,30,0.13917477312068882
30,31,0.13923140441064863
30,32,-0.10233850823757949
30,33,0.08344382167022732
30,34,-0.07855152812846591
30,35,-0.05508945484115543
30,38,-0.09877446409725851
30,39,-0.19891797999902627
30,40,-0.2017302181212267
30,41,0.10331441566752654
30,42,-0.2523114978440827
30,43,-0.09341742784331941
30,44,0.12476306058619376
30,48,-0.1674597962828866
30,49,0.05937900141577949
30,51,0.1352160039460124
30,52,-0.24045134765783147
30,54,0.05140275037255022
30,56,0.08650786239189728
30,57,0.31428412881499196
30,58,-0.06299304297152847
30,60,-0.051744647566166785
30,61,-0.0975419453802358
30,63,-0.09635769365557895
31,0,0.10191678223711709
31,1,0.19500007676253472
31,2,-0.13096868960795943
31,3,-0.06440679534368392
31,5,0.08001649312708088
31,6,-0.2732476686363809
31,7,0.05809702525280898
31,8,0.16537549996977857
31,9,0.1730118093799664
31,10,0.06326358504179294
31,11,0.09938831429913622
31,12,0.12580059731147925
31,13,0.0569336774992777
31,15,0.1094863321683038
31,16,-0.07555330520354067
31,18,-0.08415924589362513
31,19,-0.17425507303058538
31,20,0.1906681067799913
31,21,0.12094658775694139
31,22,0.0880409717708079
31,23,-0.05466106867243359
31,24,0.056593553696809115
31,25,0.057309407249543615
31,26,0.1263221500661995
31,27,0.21957064146556282
31,28,0.10562320023709089
31,29,0.15363016040712912
31,30,0.1167005264930342
31,31,-0.056826693574991205
31,32,-0.05982372036704417
31,33,-0.17823221022526275
31,35,-0.33030555646202225
31,36,-0.06596492426617634
31,39,-0.09139139298792595
31,40,-0.09745113721305486
31,42,-0.08459065060186037
31,43,-0.09996530343847557
31,44,-0.11395265864053339
31,45,0.15060275750129382
31,46,0.1409473253761099
31,47,0.08604752237339931
31,49,-0.18816694872518158
31,51,0.29416455050016643
31,52,-0.09147711011875412
31,53,0.16062908240794815
31,54,0.05985877842563596
31,57,-0.09785558350360726
31,58,0.2462080887103597
31,59,-0.13603706432192822
31,60,0.052078858997841135
31,62,0.08603883905814697
32,0,-0.08589143381857102
32,4,-0.15424537466621926
32,5,-0.1293417818430632
32,6,0.18243096661221786
32,7,-0.05419381976930161
32,10,-0.1300649238915815
32,12,-0.050239679483739114
32,13,0.2936619626455197
32,14,-0.0935429255878178
32,15,0.26200629690467303
32,16,-0.15752450638209198
32,17,0.11612899407792729
32,21,0.08168514682803876
32,23,0.125814264350307
32,24,0.055197644985835445
32,25,-0.24490537885828317
32,27,0.08232615945660973
32,28,-0.08303849193213061
32,29,-0.13976352964782035
32,30,0.1689043811683493
32,32,-0.096154321407425
32,33,-0.05882433840721388
32,37,-0.11580509828747906
32,38,-0.16689184737944382
32,39,-0.14538442984731192
32,40,0.11338392957545108
32,42,0.1571336471318884
32,43,-0.08072525684285894
32,44,-0.18302666895283878
32,47,0.16006850784366178
32,48,-0.054738907701330754
32,49,0.18085768183616388
32,52,0.08325285707696803
32,53,0.26341164656841953
32,55,-0.2951196995415877
32,56,-0.267094534265503
32,60,0.16755548544848767
32,61,-0.19119447736344805
32,62,-0.08320011775508321
32,63,0.09320804598664566
33,0,-0.1213488017303386
33,1,-0.09266658408028511
33,2,-0.06997605992922365
33,3,-0.28994766607866235
33,4,-0.07586016554255909
33,6,0.06330276467203257
33,7,-0.15104820484822845
33,8,0.14441556551562498
33,13,-0.11631885552618772
33,16,-0.09336549122853183
33,17,-0.23935733898677924
33,18,0.0580765007561618
33,19,0.06673032869214587
33,21,0.3165863903411257
33,22,0.156270577496525
33,23,0.07840855527052115
33,24,-0.07379907709787109
33,25,0.13593155297232093
33,26,0.15094867341024243
33,28,0.11801530517551793
33,31,0.0921564049751426
33,32,-0.07602189910796145
33,33,-0.3258401971916033
33,34,-0.058886979780837415
33,36,0.19703593262706237
33,38,-0.0680501477304932
33,41,0.0568424834372703
33,42,-0.16147903426502408
33,43,0.08859718757741503
33,45,-0.16401974478019613
33,46,-0.22460390330855745
33,48,-0.07742433781784641
33,50,-0.18270333781925532
33,51,-0.1779200640616071
33,52,-0.11701952203490339
33,53,-0.058769450499810194
33,54,-0.10123379562471793
33,57,0.18412196009513737
33,60,0.08391229944103598
33,61,-0.17710464594183187
33,62,0.28915810374358525
34,0,-0.06878713721232156
34,2,-0.23608644301556578
34,3,-0.07996155694651935
34,5,0.09258182339112488
34,6,0.1604746736892159
34,7,0.11346835902080536
34,9,0.09996768862321286
34,10,0.20885173278388783
34,12,0.0937531021360262
34,14,0.055247846141580556
34,18,-0.06833122107708045
34,19,-0.05443532194092511
34,20,0.05989913637080825
34,21,0.30301501598239877
34,22,0.0909826365041061
34,25,0.07487393261675872
34,26,-0.2737249629052347
34,27,-0.19777815795312426
34,28,-0.08645790822846333
34,29,-0.17024132302134717
34,30,0.32103206787527355
34,31,0.1385221802889966
34,32,0.0697219486281499
34,35,0.13425637323077408
34,37,-0.053118309490321675
34,41,0.1792412096907962
34,42,0.16117942077642788
34,43,-0.10975293632925986
34,44,0.17400226376856454
34,46,0.1820263749889469
34,48,0.06037662890943063
34,49,-0.08010395370329304
34,50,-0.2317492267021058
34,51,0.17929126439248927
34,53,-0.10186020925887099
34,55,-0.21897419600715232
34,58,-0.18462627525161507
34,59,-0.09915930726682995
34,60,-0.12987557566095112
34,61,0.11157980689110661
34,62,-0.11381854411844004
34,63,-0.11683851685131015
35,0,-0.07071922094970806
35,1,0.1194936853979296
35,2,0.06308185560794381
35,4,0.06186057102866073
35,5,-0.08157948865606587
35,6,-0.09346941506603726
35,7,-0.08571145764459771
35,8,-0.14307294908392482
35,10,-0.2432605810614481
35,13,-0.11511894534471383
35,15,-0.0684962837038502
35,16,-0.1413520205170461
35,18,0.2494262963012933
35,19,-0.0549061259816874
35,20,0.2542145290725061
35,23,-0.061252436491983545
35,25,0.07867936918936722
35,26,0.06332077952460372
35,28,-0.06662920090701624
35,32,-0.10705165049798457
35,34,-0.07378471343030127
35,35,0.2840038439204442
35,36,-0.11536463663894286
35,39,-0.18356311634721645
35,40,-0.1804196169932034
35,42,0.08509871765829156
35,43,0.19889724225106648
35,44,-0.05063561984834158
35,46,0.1000295747430366
35,47,0.05573574954516612
35,48,0.07787228415285818
35,49,-0.08392030338912643
35,50,0.12107520827684458
35,51,0.17814014358952335
35,52,0.29260870085195545
35,53,-0.08370782731628659
35,54,-0.27607217688148655
35,55,-0.1732420478408656
35,56,0.22359735070969858
35,57,-0.13780442032099505
35,58,-0.09202778375888629
35,62,0.2301876401756617
35,63,0.21567159236194605
36,0,0.05681402433290001
36,1,0.09417060865508232
36,2,0.13190766653893346
36,3,-0.15620210323675013
36,5,-0.08443563670626134
36,6,-0.10524222496630478
36,7,-0.11731329869663498
36,8,0.061507778546519225
36,9,-0.10188182340016372
36,12,0.11691973416956568
36,13,0.13482833469538186
36,14,0.21890773003319222
36,15,0.14092311880499123
36,17,-0.27583781847661176
36,19,0.2652802525871887
36,20,0.09985248140863237
36,22,0.10365386732839683
36,23,0.11174889782628128
36,24,0.10222376751800427
36,26,-0.06476926652128329
36,29,-0.17981360948538902
36,31,-0.11522598230495404
36,32,-0.13253036880065633
36,33,0.0754187321526198
36,36,-0.08426538870222573
36,39,0.18035951452787025
36,40,0.18923930399867137
36,41,-0.31093708751478566
36,42,-0.12615038446362986
36,43,0.07613197803498269
36,44,0.14089393980553752
36,45,0.052970561376825834
36,48,-0.23232844674707984
36,49,0.07636053709011134
36,50,0.07888831788406353
36,51,0.3297794475364422
36,52,-0.09115470670711225
36,53,-0.2703134516260312
36,54,0.06561856061227679
36,55,-0.12055128223333211
36,57,-0.08962365161820118
36,60,-0.05655759122280365
36,62,-0.11412829226301298
37,1,-0.11288932868305901
37,3,0.1421036680040723
37,4,0.07343870416692665
37,5,0.08659743768404231
37,6,-0.18172096269351423
37,7,0.18185332689730446
37,8,0.05947694091753202
37,12,0.11494292789033912
37,15,0.06258055259650357
37,16,0.13935717251069377
37,17,0.12427175984753279
37,18,-0.05081296292408306
37,19,-0.09656645994048813
37,20,-0.1059846283457897
37,21,0.10091355220129458
37,23,0.06189982473490739
37,25,0.050457242625485746
37,26,0.22858536710707666
37,27,0.0744628162946525
37,29,-0.07828663962064014
37,30,-0.23940912646890256
37,31,0.1430019189200671
37,32,-0.12043048949802407
37,33,-0.07032871123407636
37,34,0.11541754954621
37,35,0.16630608975048689
37,36,0.1972876972249142
37,37,0.15505043100934515
37,38,0.05740983199670312
37,39,-0.11109993784173626
37,40,-0.10376195203323314
37,41,-0.22833861791296262
37,42,0.25370980260592246
37,44,0.1343119898641755
37,45,0.23553888136905046
37,46,-0.08189890999928771
37,47,-0.17029766761761317
37,48,-0.15143609892194965
37,49,0.09688371272489085
37,50,-0.06789625677890361
37,51,0.13553870064316154
37,52,0.11867310235639154
37,53,-0.053871012607627125
37,54,0.2005052187743013
37,55,-0.1717159945771243
37,56,-0.11982721545898048
37,57,0.23872038497992612
37,58,-0.13491451391346823
37,60,0.09700129873912447
37,62,0.09863793465859219
37,63,0.11372974870617095
38,0,0.07876059195168776
38,2,-0.08578591631656772
38,3,0.10899041485671154
38,4,-0.07677789492429136
38,5,-0.1798355457765983
38,6,0.14299363243676855
38,7,0.19265634045739596
38,8,-0.09113646143803175
38,9,-0.17404844126389998
38,12,0.10878342303236022
38,13,-0.15039565564606494
38,15,0.07070794788533412
38,17,0.19150792135014136
38,18,0.12467618166558339
38,19,-0.09711435436299386
38,22,-0.10179235039117299
38,24,-0.085890147895445
38,25,0.25150129689201633
38,26,-0.06345000057573734
38,29,-0.16267875315698613
38,30,-0.16380766493697824
38,32,0.07339614342707221
38,34,-0.3323149038860689
38,35,-0.08419064994729557
38,36,0.19577518228330915
38,37,-0.11277931180200285
38,38,0.23852695977549176
38,40,0.11302192285504431
38,42,-0.1947741299093411
38,43,-0.1152318543301141
38,44,0.10380167543736281
38,46,0.08661052510837466
38,47,0.11179612025575156
38,48,-0.23917110910451156
38,49,-0.09809166344461279
38,50,0.13011937034294202
38,52,-0.074875214868159
38,53,-0.13092222375481558
38,54,-0.1901350290379557
38,55,-0.22436314819044406
38,56,-0.07550621330256524
38,58,0.2392326103479588
38,61,-0.0521504446907641
38,63,0.05159499953448635
39,1,0.08662380111332244
39,2,-0.18839906931552952
39,3,0.09383110975202853
39,6,-0.0553031076912875
39,8,-0.06438235704026725
39,10,-0.06476124999093702
39,11,0.20980465932938006
39,12,0.13738662648783712
39,13,0.11529260490513873
39,14,0.07782533464853102
39,15,0.08500984783286433
39,21,0.19432123482171867
39,22,-0.1129595653467032
39,23,0.16097496739476033
39,25,-0.07024294598189547
39,26,-0.1878083469221428
39,27,0.05074397143629361
39,29,0.10063439002607173
39,31,0.1571646846731009
39,32,0.22923920056306157
39,33,-0.15018156735904856
39,34,-0.0554635422022775
39,35,-0.05266661543109889
39,36,0.12763753591773683
39,37,0.1543205462942592
39,38,-0.11778616171111925
39,41,0.14987415158038145
39,42,-0.05792629160257695
39,44,-0.16786652590684645
39,45,0.05620693149104439
39,47,-0.16715487796530526
39,48,-0.15318537313928385
39,49,-0.08060752302238394
39,50,0.17347733272850235
39,52,0.1635625368030393
39,53,-0.21356094471530718
39,55,0.3723110154306883
39,56,-0.14062514269202842
39,57,-0.14294238934307774
39,58,-0.26994320564716084
39,59,0.1464340260334316
39,60,0.1294693757753002
39,61,-0.13215012533666354
39,62,-0.07657327570416818
39,63,0.10506466017535857
40,2,-0.09439564448145824
40,3,0.0697194990131661
40,4,0.17012683115345667
40,7,0.09588403934712188
40,9,-0.1108916602860098
40,11,0.20641964923246814
40,12,-0.06211215796164547
40,14,-0.06332721558435896
40,15,0.2291533453667866
40,16,0.09739460750582951
40,18,0.12418264412035007
40,19,0.17059365171968877
40,20,0.062495505043803634
40,21,-0.133813880343323
40,24,-0.05602466484907631
40,26,-0.12180370688799932
40,28,0.2996993724741701
40,29,-0.07533961657202072
40,32,-0.11180726343527017
40,33,-0.10438021674262596
40,34,0.07912866433248038
40,35,-0.12378091323865269
40,36,-0.050435766402947314
40,37,-0.29535100117607505
40,38,0.10007970172564368
40,39,-0.08254859973891106
40,41,0.11410639257142703
40,43,0.2445052344023755
40,44,0.06811129789808162
40,45,0.3916428533542369
40,48,0.09283968542605983
40,49,0.23897892484923133
40,51,-0.09415750746106333
40,53,0.13307717650302647
40,54,-0.13980015370625337
40,56,-0.06308650462928568
40,58,-0.16077906712403744
40,59,0.1976395856051207
40,60,-0.14985295337303448
40,61,0.06982509100330857
40,62,0.1626075709858148
40,63,-0.10185594712918072
41,0,0.08055722305140962
41,1,0.09048751308648983
41,2,-0.10668510183073542
41,3,-0.1380412465408519
41,4,-0.21000801483384632
41,5,-0.1168964418854826
41,6,0.10288068599136245
41,7,-0.10237886388420966
41,10,-0.23908648103248897
41,11,-0.1292403848789963
41,12,0.19926499759652044
41,13,-0.22260051016679422
41,14,-0.24826659492076095
41,15,-0.11272136212112813
41,16,-0.10437269088670997
41,18,-0.1731716506529616
41,19,-0.2128823092019976
41,20,-0.08854846402780303
41,21,0.06115686347910339
41,22,0.07242441230504565
41,24,-0.2543551231162148
41,25,-0.12781302956047536
41,26,-0.07888628135830372
41,27,0.1538007758235478
41,28,0.08695111459338482
41,30,-0.05741058512746329
41,31,0.084482499782743
41,32,0.09327955926179651
41,33,-0.12623097126641045
41,34,0.287526772098968
41,36,-0.18881548726645134
41,38,0.06289491574307346
41,41,-0.09731164454024581
41,42,-0.1371423078244632
41,43,0.1468751658812778
41,44,0.06077165108825472
41,45,0.12743901145063266
41,46,0.07030231355008676
41,47,-0.15567998588387366
41,48,0.054438280224577584
41,49,0.16617151286708348
41,55,-0.06753354522834182
41,58,0.0620126304751413
41,60,-0.23524219330198137
41,61,-0.06477805369757578
41,62,-0.20151861225878323
41,63,0.09646746008405166
42,0,-0.05447352253986223
42,1,0.10159550216916971
42,2,0.1096391709867436
42,4,-0.14596649677846252
42,5,0.24861423950948605
42,6,-0.17262849748606968
42,10,-0.08428829039464965
42,11,-0.08896331894763063
42,12,-0.10856434849270984
42,13,0.15659624642149136
42,14,0.08492254928907336
42,15,-0.12120814382312875
42,16,0.25747899895019116
42,17,-0.05682567104161519
42,19,-0.06368014000089717
42,21,-0.07658421684203848
42,22,-0.07718870084593228
42,23,0.23387661200514537
42,25,-0.12099801573023578
42,26,0.05976052868620229
42,29,-0.14774715122442633
42,31,0.29342624407729406
42,32,0.14023291630874285
42,33,-0.21654219298753363
42,34,-0.19290667266215494
42,35,0.1743362344244862
42,36,0.07022521357590675
42,38,-0.07342835392847931
42,40,0.2202439294654696
42,41,0.10038881536320707
42,42,-0.06926042278066605
42,43,0.1486573989397547
42,44,0.1782635104427081
42,45,0.1183120536698316
42,47,0.06106691986411694
42,48,0.10417735614035688
42,52,0.16307554791949738
42,53,0.16057516086841273
42,54,0.09362049898419106
42,57,-0.19037080935534034
42,58,0.29739951149885213
42,59,-0.11568895479287503
42,60,-0.09620021493802827
42,61,0.06619794956017469
43,1,-0.07109007176073737
43,3,0.1921837168692058
43,4,-0.08315633648067068
43,5,0.11076787179254256
43,6,-0.07532235470378863
43,8,-0.23557642635326403
43,10,-0.25324172179098614
43,11,0.2290995005179958
43,12,0.18442836871640023
43,13,-0.0638442810985104
43,14,-0.11913383904086916
43,16,0.07090485180204288
43,17,-0.18014546161611888
43,18,0.053927410310227054
43,19,0.07488868753883808
43,20,0.07929765875806123
43,22,0.14069106528689304
43,23,-0.1437476887742163
43,25,0.1031418637955009
43,26,-0.17987401142635034
43,27,-0.05386614948227779
43,28,0.05624529136304225
43,30,0.08486958221754931
43,31,0.062027283343206875
43,34,0.1711269492960228
43,35,-0.13550062553937517
43,36,0.18042088553970997
43,37,-0.06249980847479614
43,38,-0.051572272620761084
43,40,0.1784778656801881
43,41,-0.10917670051079748
43,43,-0.07063897230418599
43,44,-0.11428205298911082
43,45,-0.06517231127839355
43,49,0.13943418880626246
43,50,0.13800215260796828
43,51,-0.155729759501138
43,52,0.16930261991954804
43,54,0.1845706125073181
43,55,-0.15908032050791784
43,56,0.26331793640501705
43,58,0.06542751633322237
43,59,-0.29239693048398396
43,60,0.1804088544397957
43,61,0.1855203615218186
43,63,-0.08123574140474767
44,1,-0.19661431053640854
44,2,-0.1619406499705186
44,3,-0.16455148486036197
44,5,0.2138836059199855
44,6,-0.18884267352100467
44,7,-0.10496045329967887
44,8,-0.06626434317773489
44,9,0.07407274780746488
44,11,0.14314206443328287
44,13,0.13929896765009253
44,14,-0.07028020521773613
44,15,0.10771906155435305
44,16,0.139907429080564
44,17,0.13553940822003496
44,19,-0.15093223934464323
44,20,-0.2392862113427306
44,21,0.08598862766268574
44,22,0.10356375767681916
44,23,-0.12486505599471365
44,24,0.1695058449029978
44,26,-0.19913554584567883
44,28,-0.23649984416813427
44,29,-0.10996647304197407
44,31,-0.07383362145637858
44,32,-0.07759032561449966
44,34,-0.05654716637056005
44,35,-0.06731407545334683
44,36,-0.26508859793398476
44,37,0.09598916575024985
44,38,0.07686214896391111
44,39,-0.16500022903011682
44,41,-0.2301107527863926
44,42,-0.11132324627725189
44,43,0.07327159344049798
44,44,0.16921467174894433
44,46,-0.24405151054698618
44,47,0.15167345313449437
44,49,-0.10461357286170497
44,50,0.09162411893304306
44,51,-0.13000399384920397
44,52,0.1313129190881284
44,54,-0.24101206419636137
44,55,0.0513511253699952
44,59,0.08911253453993767
44,60,-0.05859617696371408
44,62,-0.08334246379921054
44,63,-0.06423845288225727
45,0,-0.2155809310701329
45,1,-0.059077852417882146
45,2,-0.15253246454742303
45,3,0.1270972522501264
45,4,0.12685305668847144
45,5,0.12907443236085941
45,7,-0.05479537948635209
45,8,0.090327616177808
45,11,-0.05976592465167871
45,12,-0.07515311200525981
45,13,-0.07034958897167509
45,14,0.19674072038290463
45,16,-0.07592806475764034
45,17,-0.06528643566458993
45,18,0.10777278704490172
45,22,-0.18741837104007641
45,23,-0.19801275674384322
45,24,-0.13621112541787486
45,26,-0.12691555569684254
45,27,-0.06728690791217287
45,28,0.05923108563360971
45,29,-0.20002428896649374
45,33,-0.12454431867669502
45,35,0.0945543038222271
45,36,-0.12601462920196868
45,38,0.28040326719518427
45,39,0.10019313700545039
45,43,-0.14646348009897028
45,44,-0.22090945260357514
45,45,-0.13842290037450478
45,46,-0.14888831514758666
45,47,-0.12776384466288285
45,49,0.3157592141491914
45,50,0.15812402925524632
45,51,0.31781769924179204
45,52,0.05480692456084075
45,53,0.10511879393526416
45,55,0.16277221401694403
45,56,-0.0830674198501656
45,57,0.12752940287573938
45,58,0.19534612204430457
45,59,-0.0973905698722487
45,61,-0.15098175319621432
45,63,-0.05785656378076126
46,1,-0.1608207801359227
46,2,-0.05150530916586218
